latitude,longitude,landslide_trigger,landslide_setting,landslide_category
32.67304413,109.01863485,downpour,,landslide
37.40082839,-121.83231763,no_apparent_trigger,natural_slope,creep
-31.11334241,-64.42658474,continuous_rain,above_road,rock_fall
-31.1029439,-64.45113232,,above_road,debris_flow
47.97262582,7.78465877,rain,other,landslide
46.62364583,10.19477994,downpour,above_road,landslide
47.29517682,13.20871597,other,bluff,rock_fall
44.946637,-93.062939,no_apparent_trigger,above_road,rock_fall
40.46041,-79.995188,downpour,urban,landslide
44.102005,-122.236502,rain,above_road,rock_fall
28.83598285,103.36233367,,natural_slope,rotational_slide
20.223147,-155.767994,rain,above_road,landslide
51.46675767,-117.48062858,rain,above_road,mudslide
50.92902015,-118.46045192,downpour,above_road,rock_fall
40.72142229,-80.31195048,snowfall_snowmelt,above_road,translational_slide
-37.73654005,145.13433738,leaking_pipe,above_road,debris_flow
-1.4022831,30.00472245,rain,below_road,landslide
27.74602902,83.47972177,downpour,above_road,landslide
27.03596051,88.26257359,construction,retaining_wall,landslide
50.58749167,-127.07221924,rain,urban,landslide
18.53161505,-72.33077899,continuous_rain,,landslide
51.67703004,-3.62686981,rain,above_road,
55.58877123,-121.94050835,rain,above_road,mudslide
35.45160607,-82.28690987,rain,above_road,mudslide
40.24365968,72.13861197,downpour,,mudslide
37.44572304,-80.99075564,downpour,above_road,landslide
44.41468206,-123.74623069,rain,natural_slope,rotational_slide
29.401237,107.86090092,downpour,,landslide
39.3383886,-81.41111074,continuous_rain,below_road,landslide
39.00458594,-79.00299267,rain,above_road,mudslide
36.17049089,-81.56270297,downpour,engineered_slope,landslide
34.31775167,75.54649874,snowfall_snowmelt,above_road,landslide
41.17461685,-111.99000223,flooding,bluff,landslide
59.55275613,-135.12126082,rain,above_road,rock_fall
47.71450198,7.12972136,downpour,above_road,mudslide
35.425311,-83.744629,rain,above_road,debris_flow
40.24256882,-79.95359303,rain,above_road,landslide
42.104843,22.5339567,construction,above_road,rock_fall
41.528796,20.5608112,,,rock_fall
41.4503182,20.8277973,rain,,translational_slide
22.83542478,93.54240244,,,landslide
22.83605861,93.54111916,,,landslide
22.82799091,93.55560366,,,landslide
23.42738821,93.41123103,,deforested_slope,landslide
23.40991836,93.36421745,,deforested_slope,landslide
19.74985539,94.34507113,,deforested_slope,landslide
18.64129804,94.80332662,,deforested_slope,landslide
18.72787995,94.69944853,,burned_area,landslide
18.77181823,94.68885221,,burned_area,landslide
18.75226128,94.67624771,,burned_area,landslide
18.73881447,94.6776306,,burned_area,landslide
18.73388725,94.68808578,,burned_area,landslide
18.72812917,94.67594768,,burned_area,landslide
18.7172705,94.68039761,,burned_area,landslide
18.71527061,94.6850306,,burned_area,landslide
18.71490944,94.68765355,,burned_area,landslide
18.71648341,94.70160571,,burned_area,landslide
18.72346961,94.71405687,,burned_area,landslide
18.73735373,94.6987974,,burned_area,landslide
18.72963665,94.68024091,,burned_area,landslide
18.73245458,94.68022703,,burned_area,landslide
18.7210312,94.68347579,,burned_area,landslide
18.72164012,94.68505005,,burned_area,landslide
18.75103343,94.71769388,,burned_area,landslide
18.74112539,94.69350941,,burned_area,landslide
18.74855721,94.67764353,,burned_area,landslide
18.70181023,94.67697293,,burned_area,landslide
18.69753514,94.67409551,,burned_area,landslide
18.76565223,94.74491794,,burned_area,landslide
18.7723558,94.67969806,,burned_area,landslide
18.77364892,94.67768588,,burned_area,landslide
18.76651702,94.71591142,,burned_area,landslide
18.73144694,94.69296145,,burned_area,landslide
18.72458897,94.72714691,,burned_area,landslide
18.72537426,94.72453984,,burned_area,landslide
18.69897687,94.74839258,,burned_area,landslide
18.74125004,94.71081478,,burned_area,landslide
16.27696694,98.15615251,,,landslide
17.70092145,94.83333107,,above_river,landslide
17.89992952,94.96629903,,above_river,landslide
18.10659186,94.75779616,,,landslide
17.95387997,94.54659601,,above_river,landslide
17.9273078,94.73359903,,,landslide
18.39865776,94.58202977,,,landslide
18.65035237,94.69564814,,below_road,landslide
13.50557059,98.76679575,,,landslide
23.90468098,93.65572622,,,landslide
22.03953783,92.82140558,,,landslide
22.50745502,93.60175579,,,landslide
22.18768049,94.41583979,,,landslide
20.91953698,92.41780055,,,landslide
20.60918598,92.55270296,,,landslide
20.54307044,92.8199016,,,landslide
20.82070061,92.85224977,,,landslide
20.79980342,93.15355337,,,landslide
20.79094775,93.12898838,,,landslide
20.788776,93.1281138,,,landslide
20.74393296,93.16304581,,,landslide
20.7671033,93.1356128,,,landslide
21.17135293,100.289656,,,landslide
20.58222787,100.0813021,,,landslide
20.57068822,100.0749208,,,landslide
20.6317649,99.96515905,,mine,landslide
20.61566694,99.966347,,mine,landslide
25.68469081,97.46194307,,,landslide
25.6927645,97.4478523,,,landslide
25.68345923,97.43710268,,,landslide
25.66484628,97.43728968,,,landslide
25.66839191,97.43588507,,,landslide
25.67956384,97.44367544,,,landslide
25.68510686,97.44082324,,,landslide
25.67758473,97.45504602,,,landslide
25.67816667,97.45308611,,,landslide
21.20270136,92.69913165,,,landslide
21.1927476,94.00291275,,,landslide
21.19556218,93.93022356,,,landslide
21.3732131,93.09760669,,,landslide
18.58841924,96.1456437,,,landslide
18.66057406,96.12412129,,burned_area,landslide
18.28687672,97.01402292,,,landslide
12.57857175,99.32207413,,,landslide
12.53330179,99.25942847,,,landslide
12.60961037,99.01220138,,,landslide
13.35665645,99.12631152,,,landslide
13.35708544,99.11720241,,,landslide
13.3616102,99.11460924,,,landslide
12.69224439,98.96435929,,,landslide
12.69436231,98.96703644,,,landslide
13.25186749,99.02800431,,,landslide
26.0499233,97.17963872,,,landslide
26.09144328,97.23225513,,,landslide
26.08883668,97.19520685,,,landslide
26.10256624,97.20154868,,,landslide
26.13002101,97.63885695,,,landslide
26.13285717,97.63886009,,,landslide
26.98188843,95.90101574,,,landslide
27.02602975,95.90077863,,,landslide
27.02259862,95.89027452,,,landslide
26.96465199,95.79823621,,,landslide
26.87312911,97.24775303,,,landslide
21.0017721,98.91078809,,,landslide
21.12394188,98.9184905,,,landslide
14.43027703,98.00864953,,,landslide
14.52170837,98.00666177,,,landslide
14.97783172,97.94188569,,,landslide
14.97724802,97.94430248,,,landslide
15.12117082,97.96255129,,,landslide
15.12646649,97.96140033,,,landslide
15.12902077,97.96517083,,,landslide
15.13640255,97.98267201,,,landslide
15.15705542,97.97093209,,,landslide
15.14364974,97.95510951,,,landslide
15.14918871,97.95001671,,,landslide
15.14351055,97.94723726,,,landslide
15.16569582,97.94289131,,,landslide
15.1586868,97.94086951,,,landslide
15.15774922,97.94049947,,,landslide
15.18656615,97.92549062,,,landslide
15.19381486,97.92339454,,,landslide
15.18562151,97.9299312,,,landslide
15.17889822,97.92853805,,,landslide
15.18155645,97.92239273,,,landslide
15.16291729,97.95184291,,,landslide
15.15042155,97.93345439,,,landslide
15.14524902,97.93707989,,,landslide
15.14286582,97.9400109,,,landslide
15.13874961,97.9400292,,,landslide
15.13521753,97.94253824,,,landslide
15.16046871,97.97036771,,,landslide
15.13311223,97.9520466,,,landslide
15.13657585,97.95329844,,,landslide
15.1294049,97.96021961,,,landslide
15.12469862,97.97608045,,,landslide
16.47240904,94.44869276,,,landslide
16.31831715,94.26051996,,,landslide
21.21021122,93.78171501,,deforested_slope,landslide
21.15313484,93.75154395,,deforested_slope,landslide
21.26665586,93.74283887,,,landslide
17.19091266,97.44521179,,,landslide
17.32514637,97.39655823,,,landslide
19.64517321,94.1479131,,,landslide
19.63013331,94.35365261,,,landslide
19.04288986,94.66901461,,,landslide
16.7678137,98.26616868,,,landslide
16.76654201,98.26492126,,,landslide
16.98605738,98.14841756,,,landslide
11.64369256,98.06894778,,,landslide
11.73547928,98.02858567,,,landslide
11.74378931,98.0363879,,,landslide
11.82524205,98.12243472,,,landslide
11.83318502,98.07757071,,,landslide
-1.91921046,30.01764416,continuous_rain,natural_slope,mudslide
4.03053171,9.19870193,downpour,above_road,mudslide
-36.86195365,174.90665295,no_apparent_trigger,bluff,landslide
-1.185068,29.846007,downpour,,mudslide
0.08071171,35.23937545,downpour,deforested_slope,debris_flow
35.048999,-81.029741,dam_embankment_collapse,other,debris_flow
39.17805,-106.81601,other,other,rock_fall
47.914045,-120.212877,rain,above_road,mudslide
45.51805393,-122.34600237,rain,above_road,rock_fall
25.26049558,94.01914123,flooding,urban,mudslide
-3.607,29.355,Rain,,Landslide
-3.493,29.351,,,Landslide
-2.53,28.85,,,Landslide
-1.708,29.025,,,Mudslide
-2.839,28.686,Rain,,Landslide
0.135,29.264,,,Landslide
-1.708,29.025,,,Rotational slide
-2.277,28.872,,,Landslide
-1.783,29.583,Rain,,Landslide
-2.47,29.471,Rain,,Landslide
-1.665,29.835,Rain,,Landslide
0.685,30.057,Earthquake,,Landslide
0.434,30.124,,,Landslide
0.174,30.084,Rain,,Landslide
-1.399,29.94,Rain,,Landslide
-0.792,29.835,Rain,,Landslide
0.125,29.99,,,Landslide
0.364,30.067,,,Landslide
40.40359473,-79.83911797,continuous_rain,below_road,landslide
-6.55691,107.796209,continuous_rain,below_road,mudslide
48.48491,-123.55253,snowfall_snowmelt,above_road,rock_fall
20.08524083,-155.86443292,tropical_cyclone,above_road,landslide
29.3046,113.5578,downpour,,landslide
27.5,90.5034,downpour,,landslide
13.293,-88.0843,continuous_rain,other,landslide
27.7482,103.8855,,,landslide
40.4613,-106.8295,rain,,mudslide
40.6545,-89.5567,rain,urban,landslide
22.6194,114.0945,downpour,mine,mudslide
17.2635,43.1066,downpour,above_road,
27.4211,85.0249,rain,,landslide
15.3012,108.3008,downpour,above_road,landslide
46.6637,-111.7619,rain,,mudslide
10.6834,-61.5335,downpour,,landslide
33.2049,75.2845,continuous_rain,above_road,landslide
36.7411,-83.6348,downpour,,mudslide
27.278,116.036,downpour,,mudslide
36.9566,-121.6815,rain,,complex
38.6009,-77.2682,rain,,landslide
0.77148309,35.56580095,rain,,landslide
7.874,98.2879,downpour,retaining_wall,landslide
37.2524,-122.1367,downpour,above_road,landslide
25.5768,55.652,rain,,landslide
11.267,-60.566,tropical_cyclone,,landslide
37.6041,-82.6886,,above_road,mudslide
8.9697,125.5593,,,landslide
37.8985,-122.509,downpour,,mudslide
9.3496,-83.5565,rain,above_road,landslide
9.077,-79.4974,downpour,retaining_wall,other
40.0076,71.5193,downpour,above_road,mudslide
16.9645,120.8147,tropical_cyclone,,landslide
42.1633,-74.4086,rain,above_road,landslide
39.7958,-121.4519,rain,above_road,rock_fall
45.9547,7.2083,rain,,landslide
39.0779,-84.4388,,above_road,mudslide
14.6257,-90.5885,downpour,,landslide
28.76,104.63,downpour,,landslide
22.76,113.247,downpour,,mudslide
44.1047,-72.4328,rain,,landslide
45.4928,-122.6738,,above_road,landslide
41.9953,-73.2068,downpour,,mudslide
31.4711,77.6746,downpour,,landslide
10.578,105.574,monsoon,,landslide
45.1623,-117.3062,,,snow_avalanche
11.9773,102.3183,downpour,,mudslide
28.4115,84.7943,earthquake,,landslide
31.1345,-89.2276,downpour,,mudslide
46.0534,-123.6638,,above_road,landslide
5.2505,-75.5001,downpour,,landslide
-38.6763,143.8478,downpour,,landslide
36.7619,36.4354,downpour,,landslide
32.0637,102.9905,downpour,burned_area,landslide
-16.5293,-68.0861,downpour,,landslide
34.785,73.5206,earthquake,above_road,landslide
34.80316285,74.21346155,rain,,landslide
44.9454,-118.9956,,above_road,landslide
45.8737,6.8935,,,landslide
48.2357,-122.3412,downpour,,mudslide
57.1225,-135.3549,downpour,natural_slope,landslide
43.689,-91.2806,rain,,mudslide
25.9703,91.8584,,above_road,landslide
11.5644,-85.5964,,other,landslide
25.5145,90.2023,continuous_rain,urban,landslide
27.36,87.6681,downpour,natural_slope,landslide
43.3321,-90.595,downpour,,landslide
14.3666,-90.2848,downpour,,landslide
24.4267,98.5852,tropical_cyclone,,mudslide
46.67,-111.96,downpour,,mudslide
1.2628,35.415,,,landslide
45.2514,-123.1632,,above_road,landslide
16.4996,120.8329,tropical_cyclone,,landslide
34.93977198,76.83270934,rain,,landslide
13.229,-59.54,downpour,,mudslide
37.2648,-82.9738,downpour,,mudslide
27.15977181,88.63411246,downpour,deforested_slope,landslide
-18.089,178.068,continuous_rain,below_road,landslide
8.8021,-83.1335,earthquake,,landslide
27.7801,84.4384,,,landslide
-23.0145,-43.2915,downpour,,landslide
30.9947,110.3272,rain,,complex
42.8296,21.577,downpour,,landslide
-3.4661,102.7942,continuous_rain,,landslide
15.1238,108.8117,downpour,,landslide
35.1045,119.3247,,urban,other
45.5953,-123.9471,,above_road,
44.8003,-122.4157,downpour,,landslide
32.5606,76.1206,continuous_rain,above_road,landslide
18.6101,-97.1295,tropical_cyclone,above_road,landslide
27.4,92.35,downpour,,mudslide
44.138,-124.1248,rain,retaining_wall,landslide
39.4842,71.0587,downpour,,mudslide
38.4638,-123.0104,downpour,,landslide
42.8729,-112.4389,downpour,,mudslide
17.5482,-99.5137,tropical_cyclone,,mudslide
47.7339,-122.3746,rain,above_road,mudslide
14.4544,121.1982,tropical_cyclone,,landslide
21.505,-158.0336,downpour,,mudslide
9.6811,118.5489,tropical_cyclone,,landslide
37.0971,-121.9908,downpour,,mudslide
37.0273,-121.8202,downpour,,complex
45.5664,-123.1063,,above_road,landslide
28.0075,84.088,downpour,,landslide
7.794,126.1632,tropical_cyclone,,landslide
9.9108,-84.1764,downpour,,landslide
44.8452,-120.8982,,above_road,landslide
43.2878,-122.5804,,above_road,landslide
-7.7112589,110.0557389,rain,,landslide
19.678,73.5036,construction,mine,landslide
12.2736,108.9163,downpour,,landslide
10.4919,-66.9022,downpour,,landslide
-17.9665,178.4367,rain,,landslide
34.1491,76.826,downpour,,landslide
1.2197,34.3479,downpour,,landslide
6.5046,-75.3081,,mine,landslide
-7.5532,109.475,rain,,landslide
9.7285,76.803,downpour,,landslide
-0.4777,100.3467,downpour,,landslide
45.5775,-122.0991,freeze_thaw,above_river,debris_flow
49.6603,-110.2674,snowfall_snowmelt,,mudslide
43.276,-122.4564,,above_road,landslide
33.601,130.5823,downpour,,debris_flow
47.4294,-121.4248,rain,above_road,rock_fall
43.6164,-122.1355,,above_road,landslide
35.4888,133.104,downpour,,landslide
-32.8091,149.8098,continuous_rain,above_road,rock_fall
27.6041,84.8603,downpour,,landslide
43.9984,-123.6953,,above_road,landslide
45.7123,-121.5461,,above_road,landslide
44.0106,-123.7121,rain,,landslide
26.1475,91.7356,downpour,,landslide
45.3532,141.0171,downpour,,landslide
29.5679,82.283,continuous_rain,,landslide
40.4127,-80.0284,downpour,,landslide
32.8464,-117.2619,rain,,landslide
10.8319,78.7075,,,landslide
14.6833,120.5333,tropical_cyclone,,landslide
53.4128,-1.7936,downpour,,landslide
38.8946,121.6631,rain,,landslide
10.0539,76.8298,monsoon,,mudslide
44.166,-122.2872,,above_road,landslide
-1.0164,123.2918,mining,,landslide
38.708,16.1901,downpour,,mudslide
22.6522,121.0217,downpour,above_road,mudslide
26.916,104.6673,monsoon,,landslide
-1.2,30.1333,downpour,,complex
37.8765,-81.5076,,,landslide
5.8597,95.3576,downpour,above_road,landslide
37.7923,-122.4629,rain,,complex
31.7077,76.9313,downpour,,landslide
30.6594,79.5605,downpour,,landslide
16.8358,121.0017,tropical_cyclone,,landslide
28.4414,82.624,,,mudslide
44.1942,-123.5484,,above_road,landslide
10.5641,123.2547,rain,,landslide
43.433,-123.5684,rain,above_road,rock_fall
37.3287,-81.3134,,above_road,rock_fall
33.9385,-117.1324,downpour,,landslide
26.6375,118.1817,downpour,,landslide
31.0766,77.3916,downpour,,landslide
37.4609,-121.8759,,above_road,debris_flow
44.4017,-123.8213,downpour,,landslide
12.352,-84.7932,continuous_rain,,landslide
45.8389,-118.6435,,above_road,landslide
47.7851,-114.0149,rain,,mudslide
10.5029,-66.9323,downpour,,landslide
-38.0195,143.4171,rain,below_road,landslide
34.2304,-117.2997,continuous_rain,above_road,rock_fall
18.7734,82.8555,downpour,above_road,rock_fall
4.9558,114.9881,downpour,,complex
32.6173,75.264,,,landslide
45.5598,-123.8924,,above_road,landslide
-0.4333,37.2,downpour,,landslide
47.7651,-122.3856,rain,above_road,mudslide
3.8125,103.3724,downpour,,landslide
16.8937,120.7783,tropical_cyclone,,landslide
36.1575,72.0903,downpour,above_river,landslide
9.2279,-82.3808,rain,above_road,mudslide
27.6391,104.0529,rain,,landslide
27.044,89.5744,downpour,,landslide
33.0165,74.9437,downpour,,landslide
36.6015,-83.6816,downpour,,mudslide
10.3026,123.9067,tropical_cyclone,,landslide
44.4721,-123.4908,,above_road,landslide
25.61560252,94.11603493,downpour,above_road,landslide
-22.3998,-43.0072,downpour,,complex
27.0599,88.4674,downpour,,landslide
30.6838,79.0479,downpour,above_road,landslide
34.1469,-117.8879,downpour,above_road,mudslide
40.3647,-79.8666,tropical_cyclone,,landslide
10.8916,-85.0141,downpour,,landslide
46.8077,-120.9174,rain,,mudslide
16.7221,121.0046,downpour,,landslide
43.9266,8.1243,continuous_rain,above_road,landslide
45.6993,-121.895,rain,above_river,landslide
10.3968,123.9075,downpour,,landslide
45.5161,-122.3695,,above_road,landslide
57.6717,-2.3389,tropical_cyclone,,landslide
54.6801,13.435,continuous_rain,,landslide
14.6066,-90.5276,tropical_cyclone,,landslide
44.158,-123.5777,,above_road,landslide
33.6794,74.2525,,above_road,landslide
9.75118564,77.08971658,continuous_rain,natural_slope,landslide
31.5699,78.2844,downpour,,landslide
24.9336,93.8275,monsoon,,mudslide
46.8391,-121.7714,,natural_slope,rock_fall
30.0667,79.0193,downpour,,landslide
8.833,-82.8014,downpour,above_road,landslide
16.3748,120.6101,tropical_cyclone,,complex
-25.4003,152.9012,rain,,landslide
15.5779,-89.7321,rain,,landslide
-18.1284,178.4448,downpour,,landslide
1.0195,34.3554,downpour,,landslide
22.78,104.95,downpour,,landslide
41.7323,45.334,downpour,,landslide
